w	r	param_key	default	required	module_file
facturador	companny_add_voucher	idReceptor		false	./api/contrib/facturador/module.php
facturador	companny_add_voucher	respuestaMHBase64		false	./api/contrib/facturador/module.php
facturador	companny_add_voucher	tipoDocumento		true	./api/contrib/facturador/module.php
facturador	companny_add_voucher	xmlEnviadoBase64		true	./api/contrib/facturador/module.php
facturador	companny_getMyConsecutive	env		true	./api/contrib/facturador/module.php
facturador	companny_getMyConsecutive	idMasterUser		true	./api/contrib/facturador/module.php
facturador	companny_getMyConsecutive	tipoComprobante		true	./api/contrib/facturador/module.php
facturador	companny_getMyInfo	idMasterUser		true	./api/contrib/facturador/module.php
facturador	companny_updateConsecutive	env		true	./api/contrib/facturador/module.php
facturador	companny_updateConsecutive	idMasterUser		true	./api/contrib/facturador/module.php
facturador	companny_updateConsecutive	tipoDocumento		true	./api/contrib/facturador/module.php
facturador	companny_users_getMyDetails	idMasterUser		true	./api/contrib/facturador/module.php
facturador	companny_users_get_my_details	idMasterUser		false	./api/contrib/facturador/module.php
facturador	companny_users_logMeIn	idMasterUser		true	./api/contrib/facturador/module.php
facturador	companny_users_logMeIn	pwd		true	./api/contrib/facturador/module.php
facturador	companny_users_logMeIn	userName		true	./api/contrib/facturador/module.php
facturador	companny_users_recover_pwd	idMasterUser		true	./api/contrib/facturador/module.php
facturador	companny_users_recover_pwd	userName		true	./api/contrib/facturador/module.php
facturador	companny_users_register	about		false	./api/contrib/facturador/module.php
facturador	companny_users_register	country		true	./api/contrib/facturador/module.php
facturador	companny_users_register	email		true	./api/contrib/facturador/module.php
facturador	companny_users_register	fullName		true	./api/contrib/facturador/module.php
facturador	companny_users_register	idMasterUser		true	./api/contrib/facturador/module.php
facturador	companny_users_register	pwd		true	./api/contrib/facturador/module.php
facturador	companny_users_register	userName		true	./api/contrib/facturador/module.php
facturador	company_change_env	envProduccion		true	./api/contrib/facturador/module.php
facturador	company_get_env	idMasterUser		true	./api/contrib/facturador/module.php
facturador	company_get_env	idMasteruser		true	./api/contrib/facturador/module.php
facturador	company_prod_users	downloadCode		true	./api/contrib/facturador/module.php
facturador	company_prod_users	password		true	./api/contrib/facturador/module.php
facturador	company_prod_users	pinCerti		true	./api/contrib/facturador/module.php
facturador	company_prod_users	userName		true	./api/contrib/facturador/module.php
facturador	company_stag_users	downloadCode		true	./api/contrib/facturador/module.php
facturador	company_stag_users	password		true	./api/contrib/facturador/module.php
facturador	company_stag_users	pinCerti		true	./api/contrib/facturador/module.php
facturador	company_stag_users	userName		true	./api/contrib/facturador/module.php
facturador	delete_reciver	idReceptor		true	./api/contrib/facturador/module.php
facturador	getCompannyLocationInformation	idBarrio		true	./api/contrib/facturador/module.php
facturador	getCompannyLocationInformation	idCanton		true	./api/contrib/facturador/module.php
facturador	getCompannyLocationInformation	idDistrito		true	./api/contrib/facturador/module.php
facturador	getCompannyLocationInformation	idProvincia		true	./api/contrib/facturador/module.php
facturador	getProductByCode	codigo		true	./api/contrib/facturador/module.php
facturador	getProductByCode	idMasterUser		true	./api/contrib/facturador/module.php
facturador	getProductByCode	sucursal		true	./api/contrib/facturador/module.php
facturador	getTerminales	idSucursal		false	./api/contrib/facturador/module.php
facturador	getUnid	idMasterUser		false	./api/contrib/facturador/module.php
facturador	get_cantons	idProvince		true	./api/contrib/facturador/module.php
facturador	get_companny_information	idMasterUser		true	./api/contrib/facturador/module.php
facturador	get_companny_information_admin	idMasterUser		true	./api/contrib/facturador/module.php
facturador	get_district	idCanton		true	./api/contrib/facturador/module.php
facturador	get_district	idProvince		true	./api/contrib/facturador/module.php
facturador	get_inventory	idMasterUser		true	./api/contrib/facturador/module.php
facturador	get_inventory	sucursal		true	./api/contrib/facturador/module.php
facturador	get_neighborhood	idCanton		true	./api/contrib/facturador/module.php
facturador	get_neighborhood	idDistrito		true	./api/contrib/facturador/module.php
facturador	get_neighborhood	idProvince		true	./api/contrib/facturador/module.php
facturador	get_prod_companny_credentials	idMasterUser		true	./api/contrib/facturador/module.php
facturador	get_prod_credentials	idMasterUser		true	./api/contrib/facturador/module.php
facturador	get_receiver_by_id	idMasterUser		true	./api/contrib/facturador/module.php
facturador	get_receiver_by_id	idReceptor		true	./api/contrib/facturador/module.php
facturador	get_stag_companny_credentials	idMasterUser		true	./api/contrib/facturador/module.php
facturador	get_tipo_impuesto	idMasterUser		false	./api/contrib/facturador/module.php
facturador	get_vouchers	env		true	./api/contrib/facturador/module.php
facturador	get_vouchers	idMasterUser		true	./api/contrib/facturador/module.php
facturador	inser_to_log_table	json		true	./api/contrib/facturador/module.php
facturador	users_log_me_out	idMasterUser		true	./api/contrib/facturador/module.php
files	filesGetUrl	downloadCode		true	./api/modules/files/module.php
firmarXML	firmar	inXml		false	./api/contrib/firmarXML/module.php
firmarXML	firmar	p12Url		true	./api/contrib/firmarXML/module.php
firmarXML	firmar	pinP12		true	./api/contrib/firmarXML/module.php
genXML	gen_xml_fe	clave		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	cod_moneda		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	codigo_actividad_emisor		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	codigo_actividad_receptor		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	condicion_venta		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	condicion_venta_otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	consecutivo		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	detalles		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_canton		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_distrito		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_email		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_otras_senas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_provincia		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	emisor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	fecha_emision		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	informacion_referencia		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	medios_pago		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	otrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	plazo_credito	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	proveedor_sistemas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_canton		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_distrito		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_email		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_otras_senas		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_otras_senas_extranjero		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_provincia		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	receptor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	registrofiscal8707		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	tipo_cambio		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	totalDesgloseImpuesto		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	totalIVADevuelto	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	totalOtrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_comprobante		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_descuentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_exento		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_exonerado		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_impuestos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_impuestos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_impuestos_asumidos_fabrica		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_merc_exenta		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_merc_exonerada		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_merc_gravada		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_merc_no_sujeta		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_serv_exentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_serv_exonerados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_serv_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_serv_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_ventas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fe	total_ventas_neta		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	clave		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	cod_moneda		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	codigo_actividad_emisor		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	codigo_actividad_receptor		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	condicion_venta		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	condicion_venta_otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	consecutivo		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	detalles		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_canton		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_distrito		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_email		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_otras_senas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_otras_senas_extranjero		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_provincia		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	emisor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	fecha_emision		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	informacion_referencia		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	medios_pago		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	otrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	otrosType		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	plazo_credito	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	proveedor_sistemas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_canton		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_distrito		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_email		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_otras_senas		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_provincia		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	receptor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	registrofiscal8707		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	tipo_cambio		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	totalDesgloseImpuesto		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	totalOtrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_comprobante		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_descuentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_exento		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_exonerado		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_impuestos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_impuestos_asumidos_fabrica		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_merc_exenta		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_merc_exonerada		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_merc_gravada		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_merc_no_sujeta		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_serv_exentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_serv_exonerados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_serv_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_serv_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_ventas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fec	total_ventas_neta		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	clave		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	cod_moneda		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	codigo_actividad_emisor		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	condicion_venta		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	condicion_venta_otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	consecutivo		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	detalles		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_canton		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_distrito		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_email		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_otras_senas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_provincia		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	emisor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	fecha_emision		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	informacion_referencia		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	medios_pago		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	otrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	plazo_credito		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	proveedor_sistemas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_email		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_nombre		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_otras_senas_extranjero		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	receptor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	registrofiscal8707		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	tipo_cambio		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	totalDesgloseImpuesto		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	totalOtrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_comprobante		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_descuentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_exento		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_impuestos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_impuestos_asumidos_fabrica		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_merc_exenta		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_merc_gravada		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_serv_exentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_serv_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_ventas		true	./api/contrib/genXML/module.php
genXML	gen_xml_fee	total_ventas_neta		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	clave		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	codigo_actividad		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	detalle_mensaje		false	./api/contrib/genXML/module.php
genXML	gen_xml_mr	fecha_emision_doc		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	mensaje		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	monto_total_impuesto		false	./api/contrib/genXML/module.php
genXML	gen_xml_mr	numero_cedula_emisor		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	numero_cedula_receptor		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	numero_consecutivo_receptor		true	./api/contrib/genXML/module.php
genXML	gen_xml_mr	total_factura		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	clave		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	cod_moneda		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	codigo_actividad_emisor		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	codigo_actividad_receptor		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	condicion_venta		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	condicion_venta_otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	consecutivo		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	detalles		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_canton		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_distrito		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_email		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_otras_senas		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_provincia		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	emisor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	fecha_emision		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	informacion_referencia		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	medios_pago		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	omitir_receptor	false	false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	otrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	otrosType		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	plazo_credito	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	proveedor_sistemas		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_canton		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_distrito		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_email		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_nombre		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_num_identif		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_otras_senas		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_otras_senas_extranjero		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_provincia		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	receptor_tipo_identif		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	registrofiscal8707		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	tipo_cambio		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	totalDesgloseImpuesto		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	totalIVADevuelto	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	totalOtrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_comprobante		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_descuentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_exento		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_exonerado		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_impuestos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_impuestos_asumidos_fabrica		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_merc_exenta		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_merc_exonerada		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_merc_gravada		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_merc_no_sujeta		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_serv_exentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_serv_exonerados		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_serv_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_serv_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_ventas		true	./api/contrib/genXML/module.php
genXML	gen_xml_nc	total_ventas_neta		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	clave		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	cod_moneda		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	codigo_actividad_emisor		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	codigo_actividad_receptor		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	condicion_venta		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	condicion_venta_otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	consecutivo		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	detalles		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_canton		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_distrito		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_email		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_otras_senas		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_provincia		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	emisor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	fecha_emision		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	informacion_referencia		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	medios_pago		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	omitir_receptor	false	false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	otrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	otrosType		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	plazo_credito	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	proveedor_sistemas		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_canton		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_distrito		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_email		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_nombre		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_num_identif		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_otras_senas		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_otras_senas_extranjero		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_provincia		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	receptor_tipo_identif		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	registrofiscal8707		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	tipo_cambio		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	totalDesgloseImpuesto		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	totalIVADevuelto	0	false	./api/contrib/genXML/module.php
